10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,25.0,140.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
10.0,30.0,150.0
