10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
10.0,70.0,310.0
